CountyName,RecType,"Region-2 County-3 District-4",Type,School,FacilityName,Administrator,Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat
Lee,Non Pub Sch,47052006Z,26,0,Faith Christian School,Linda Foster,7571 S Ridge Rd,Dixon,61021 9448,815652-4806,P-12,90,45,16,3
Ogle,Non Pub Sch,47071003X,6,0,St Paul Lutheran School,Mr. Fred Wren,1415 10th Ave,Rochelle,61068 1233,815562-6323,P-8,90,45,16,3
Whiteside,Non Pub Sch,47098001Z,3,0,Unity Christian School,Mr. Christopher Pluister,711 10th St,Fulton,61252 1265,815589-3912,P-12,71,36,17,3
Whiteside,Non Pub Sch,47098002Y,10,0,Newman Central Catholic High Sch,Kathleen Howard,1101 W 23rd St,Sterling,61081 9043,815625-0500,9-12,71,36,17,3
Whiteside,Non Pub Sch,47098004X,10,0,St Andrews,Mr. William Lemmer,701 11th Ave,Rock Falls,61071 1554,815625-1456,P-8,71,36,17,3
Whiteside,Non Pub Sch,47098005X,10,0,St Mary,Rebecca Schmitt,6 W 6th St,Sterling,61081 3521,815625-2253,P-8,71,36,17,3
Whiteside,Non Pub Sch,47098011Z,26,0,Sterling Christian School Assn,Jim Brotheridge,PO Box 40,Galt,61037 0040,815625-0309,P-12,71,36,17,3
Whiteside,Non Pub Sch,47098012X,6,0,Christ Lutheran School,Mrs. Brandi Spreeman,2000 18th Ave,Sterling,61081 1600,815625-3800,P-8,71,36,17,3
Peoria,Non Pub Sch,48072002X,6,0,Christ Lutheran School,Mr. Terry Mooney,1311 S Faraday Ave,Peoria,61605 3315,309637-1512,P-8,92,46,17,3
Peoria,Non Pub Sch,48072003X,10,0,Holy Family Parish School,Jill Templin,2329 W Reservoir Blvd,Peoria,61615 4221,309688-2931,P-8,92,46,17,3
Peoria,Non Pub Sch,48072004Z,26,0,Peoria Christian School,Mrs. Becky Gardner,3506 N California Ave,Peoria,61603 1106,309686-4500,P-12,92,46,17,3
Peoria,Non Pub Sch,48072010X,10,0,St Edward School,Mike Domico,1221 N 5th St,Chillicothe,61523 1511,309274-2994,P-8,73,37,18,3
Peoria,Non Pub Sch,48072012X,10,0,St Mark,Dr. Noreen Dillon,711 N Underhill St,Peoria,61606 2404,309676-7131,P-8,92,46,17,3
Peoria,Non Pub Sch,48072013X,10,0,St Marys Parish Sch of Kickapoo,Mr. Rick Pantages,9910 W Knox St,Edwards,61528 9510,309691-3015,P-8,73,37,18,3
Peoria,Non Pub Sch,48072017X,10,0,St Philomena School,Mrs. Jodi Peine,3216 N Emery Ave,Peoria,61604 1446,309685-1208,P-8,92,46,17,3
Peoria,Non Pub Sch,48072018X,10,0,St Thomas the Apostle,Mrs. Maureen Bentley,4229 N Monroe Ave,Peoria Heights,61616 7640,309685-2533,P-8,92,46,18,3
Peoria,Non Pub Sch,48072019X,10,0,St Vincent De Paul,Mrs. Patsy Santen,6001 N University St,Peoria,61614 4164,309691-5012,P-8,92,46,18,3
Peoria,Non Pub Sch,48072020Y,10,0,Peoria Notre Dame High School,Mr. Randy Simmons,5105 N Sheridan Rd,Peoria,61614 4855,309691-8741,9-12,92,46,18,3
Peoria,Non Pub Sch,48072021X,6,0,Concordia Lutheran School,Mr. Paul Thompson,2000 W Glen Ave,Peoria,61614 4643,309691-8921,K-8,92,46,18,3
Peoria,Non Pub Sch,48072034X,16,0,Montessori School of Peoria,Mr. John Meredith Cox,3601 N North St,Peoria,61604 1548,309685-8995,P-6,92,46,17,3
Peoria,Non Pub Sch,48072053S,19,0,Kiefer School,Gwynetta Bullock,2130 N Knoxville Ave,Peoria,61603 2460,309687-7236,K-12,92,46,17,3
Peoria,Non Pub Sch,48072078X,5,0,Peoria Hebrew Day School,Kellie Wood,5614 N University St,Peoria,61614 4157,309692-2821,"P-3,5-8",92,46,18,3
Peoria,Non Pub Sch,48072095Z,2,0,Calvary Baptist Academy,Melissa Passage,1028 W Cloverdale Rd,Chillicothe,61523 2247,309274-4343,P-12,73,37,18,3
Peoria,Non Pub Sch,48072098Z,25,0,New Life Christian Academy,Rev. Jonathan M Lashley,3510 W Malone St,Peoria,61605 1261,309637-8359,1-12,92,46,17,3
Peoria,Non Pub Sch,48072102X,1,0,Little Friends Learning Center,Elaine L Lundberg,1715 W Alta Rd,Peoria,61615 1205,309243-9000,"P,K",73,37,18,3
Peoria,Non Pub Sch,48072109X,14,0,1 2 3 You N Me Preschool,Lori Flores,809 W Detweiller Dr,Peoria,61615 2149,309692-3470,"P,K",73,37,18,3
Peoria,Non Pub Sch,48072110X,1,0,Peoria Academy,Mrs. Cheryl Murzyn,2711 W Willow Knolls Dr,Peoria,61614 1116,309692-7570,P-8,73,37,18,3
Peoria,Non Pub Sch,48072112Y,6,0,R D Preus Evangelical Luthern H S,Rev. Craig Stanford,4911 N Knoxville Ave,Peoria,61614 4913,309691-5277,9-10,92,46,18,3
Peoria,Non Pub Sch,48072113X,14,0,Daarul Uloom Islamic School,Ms. Mona Rustom,4125 W Charter Oak Rd,Peoria,61615 3208,309691-9089,"P-6,8-10",92,46,18,3
Peoria,Non Pub Sch,48072114X,10,0,St Jude Catholic School,Sr. Maria Christi Nelson,10911 N Knoxville Ave,Peoria,61615 1114,309243-2493,P-8,73,37,18,3
Peoria,Non Pub Sch,48072115X,1,0,Methodist Family CCC & Kindergarten,Lee Ann Mowers,415 NE Saint Mark Ct,Peoria,61603 3707,309671-5153,"P,K",92,46,17,3
Peoria,Non Pub Sch,48072116Y,2,0,Future Academy of Peoria,Mr. Kenneth Drummond,1127 S Laramie St,Peoria,61605 1235,309676-4604,"12,U",92,46,17,3
Peoria,Non Pub Sch,48072117X,1,0,Future Success Middle Sch,Kenneth Drummond,1127 S Laramie St,Peoria,61605 1235,309676-4604,6,92,46,17,3
Rock Island,Non Pub Sch,49081001Y,10,0,Alleman High School,Mr. David Hobin,1103 40th St,Rock Island,61201 3114,309786-7793,9-12,72,36,17,3
Rock Island,Non Pub Sch,49081006X,10,0,Seton Catholic School,Jane Barrett,1320 16th Ave,Moline,61265 3039,309757-5500,P-8,72,36,17,3
Rock Island,Non Pub Sch,49081007X,6,0,St Pauls Lutheran School,Robert J Pagel,153 19th Ave,Moline,61265 3752,309762-4494,P-8,72,36,17,3
Rock Island,Non Pub Sch,49081008X,16,0,Villa Montessori,Renee M Detloff,2100 48th St,Moline,61265 8904,309764-7047,K-6,72,36,17,3
Rock Island,Non Pub Sch,49081009Y,26,0,Quad Cities Christian School,Mr. John Mutum,4000 11th St,Moline,61265 6863,309762-3800,6-12,72,36,17,3
Rock Island,Non Pub Sch,49081010X,10,0,Our Lady of Grace Academy,Ms. Joan Leonard,603 18th Ave,East Moline,61244 2030,309755-9771,P-8,72,36,17,3
Rock Island,Non Pub Sch,49081015X,10,0,Jordan Catholic School,Mr. Jacob Smithers,2901 24th St,Rock Island,61201 5310,309793-7366,P-8,72,36,17,3
Rock Island,Non Pub Sch,49081019Z,20,0,East Moline Christian School,Rev. James R Patrick,900 46th Ave,East Moline,61244 4406,309796-1485,P-12,71,36,17,3
Rock Island,Non Pub Sch,49081020Z,26,0,Temple Christian Academy,Connie Drumm,2305 7th Ave,Moline,61265 1546,309764-1302,P-7,72,36,17,3
Saint Clair,Non Pub Sch,50082001X,2,0,First Baptist Academy,Mrs. Jackye Biehl,1111 E Highway 50,O Fallon,62269 2823,618726-6040,K-12,114,57,12,3
Saint Clair,Non Pub Sch,50082003X,10,0,Blessed Sacrament,Claire Hatch,8809 W Main St,Belleville,62223 1705,618397-1111,P-8,113,57,12,3
Saint Clair,Non Pub Sch,50082005Z,25,0,Apostolic Learning Academy,Kathy Creasy,400 Louisa Ave,Dupo,62239 1312,618286-4279,"4-8,10-12",116,58,12,3
Saint Clair,Non Pub Sch,50082006X,6,0,Unity Lutheran Christian Elem Sch,Rev. Aaron Dickerson,1600 N 40th St,East Saint Louis,62204 1866,618874-6605,P-8,114,57,12,3
Saint Clair,Non Pub Sch,50082007X,10,0,Notre Dame Academy,Mrs. Linda Hobbs,200 S Second St.,Belleville,62220,618233-6414,P-8,113,57,12,3
Saint Clair,Non Pub Sch,50082009X,10,0,Our Lady Queen of Peace,Michelle Tidwell,5915 N Belt W,Belleville,62223 4222,618234-1206,P-8,113,57,12,3
Saint Clair,Non Pub Sch,50082010X,10,0,St Teresa,Mr. Skip Birdsong,1108 Lebanon Ave,Belleville,62221 4018,618235-4066,P-8,113,57,12,3
Saint Clair,Non Pub Sch,50082015Z,20,0,Hope Christian Academy,Rev. Patricia M Whitley,4101 State Route 161 East,Belleville,62221 8602,618746-4872,P-8,114,57,12,3
Saint Clair,Non Pub Sch,50082017X,14,0,McCasland Temple Christian Acad,Roland Neal,6825 State St,East Saint Louis,62203 1666,618397-0155,,114,57,12,3
Saint Clair,Non Pub Sch,50082020X,3,0,True Vine Christian Center,Sandra Rhodes,2241 Country Rd,Belleville,62221 2577,618257-8783,P-1,113,57,12,3
Saint Clair,Non Pub Sch,50082021Z,2,0,Faith Baptist School,Mr. Brandon Ewing,413 E Main St,Belleville,62220 1611,618234-3391,P-12,113,57,12,3
Saint Clair,Non Pub Sch,50082022X,1,0,Elite Scholars STEAM Academy,Mrs. Anetrise Jones,4510 N Illinois St Ste 5,Swansea,62226 1535,618726-2022,P-8,112,56,12,3
Saint Clair,Non Pub Sch,50082023Z,27,0,Berean Christian School,Mr. William Root,5100 N Illinois St,Fairview Heights,62208 3412,618825-0609,"P-12,U",113,57,12,3
Saint Clair,Non Pub Sch,50082024X,10,0,Sr Thea Bowman Catholic School,Mr. Daniel Nickerson,8213 Church Ln,East Saint Louis,62203 1852,618397-0316,K-8,114,57,12,3
Saint Clair,Non Pub Sch,50082027X,10,0,Holy Trinity Catholic Sch,Michael Edward Oslance,504 Fountains Pkwy,Fairview Heights,62208 2159,618628-7395,P-8,112,56,12,3
Saint Clair,Non Pub Sch,50082028X,10,0,St Joseph School,John Correll,2 N Alton St,Freeburg,62243 1465,618539-3930,K-8,114,57,12,3
Saint Clair,Non Pub Sch,50082030X,10,0,Holy Childhood School,Mrs. Claudia J Dougherty,215 N John St,Mascoutah,62258 2213,618566-2922,P-8,108,54,12,3
Saint Clair,Non Pub Sch,50082031X,10,0,St James Catholic School,Mr. Steve Kidd,412 W Washington St,Millstadt,62260 1162,618476-3510,P-8,114,57,12,3
Saint Clair,Non Pub Sch,50082032X,10,0,St Agatha School,Mrs. Sarah Lanham,207 S Market St,New Athens,62264 1423,618475-2170,P-8,116,58,12,3
Saint Clair,Non Pub Sch,50082034X,10,0,St John the Baptist Catholic,Mr. Roy Monti,10 S Lincoln St,Smithton,62285 1614,618233-0581,P-8,114,57,12,3
Saint Clair,Non Pub Sch,50082036Y,10,0,Althoff Catholic High School,Mrs. Susan L Morford,5401 W Main St,Belleville,62226 4734,618235-1100,9-12,113,57,12,3
Saint Clair,Non Pub Sch,50082041X,10,0,St Clare Catholic School,Mrs. Clarice McKay,214 W 3rd St,O Fallon,62269 2044,618632-6327,K-8,114,57,12,3
Saint Clair,Non Pub Sch,50082065S,19,0,Hazel Bland Promise Center,Joyce A Williams,2900 State St,East Saint Louis,62205 2234,618274-3500,9-12,114,57,12,3
Saint Clair,Non Pub Sch,50082070X,6,0,Zion Lutheran Belleville,Mrs. Ananda Baron,1810 McClintock Ave,Belleville,62221 6460,618234-0275,P-8,113,57,12,3
Saint Clair,Non Pub Sch,50082074Y,1,0,Vincent Gray Academy,Mrs. Lillian Grinston,PO Box 428,East Saint Louis,62202 0428,618875-7880,9-12,114,57,12,3
Saint Clair,Non Pub Sch,50082077Z,1,0,Governor French Academy,Mr. Phillip Paeltz,219 W Main St,Belleville,62220 1503,618233-7542,P-12,113,57,12,3
Saint Clair,Non Pub Sch,50082084X,26,0,Legacy Christian Academy,Anita Gajewski,111 S 2nd St,Caseyville,62232 1519,618345-9571,P-8,112,56,12,3
Saint Clair,Non Pub Sch,50082085X,16,0,Montessori School,Lindsay Lakin,2360 Country Rd,Belleville,62221 2570,618235-4289,"P,K",113,57,12,3
Saint Clair,Non Pub Sch,50082088X,1,0,New Enterprise Academy,Lanette R Nowak,206 W Adams St,O Fallon,62269 1103,618632-1505,P-5,114,57,12,3
Saint Clair,Non Pub Sch,50082089Y,1,0,Emiracle Academy,Pamela C Eubanks,311 S 41st St,Alorton,62207 2606,618874-2554,9-12,114,57,12,3
Sangamon,Non Pub Sch,51084001X,10,0,Blessed Sacrament,Kathy Wear,748 W Laurel St,Springfield,62704 3653,217522-7534,P-8,99,50,13,3
Sangamon,Non Pub Sch,51084002X,10,0,Cathedral Elem School,Mr. Tony Cerveny,815 S 6th St,Springfield,62703 2302,217523-2652,P-8,96,48,13,3
Sangamon,Non Pub Sch,51084003X,10,0,Christ the King,Mrs. Pamela Fahey,1920 Barberry Dr,Springfield,62704 4113,217546-2159,P-8,99,50,18,3
Sangamon,Non Pub Sch,51084004X,26,0,Springfield Christian Sch,Mr. Jeremiah Auble,2850 Cider Mill Ln,Springfield,62702 3303,217698-1933,K-8,99,50,18,3
Sangamon,Non Pub Sch,51084005X,6,0,Concordia Lutheran,Janet Burmeister,2300 E Wilshire Rd,Springfield,62703 4949,217529-3309,P-8,99,50,13,3
Sangamon,Non Pub Sch,51084006Y,6,0,Lutheran High School,Glenn Rollins,3500 W Washington St,Springfield,62711 7923,217546-6363,9-12,99,50,18,3
Sangamon,Non Pub Sch,51084008X,16,0,Montessori Childrens House,Sue Harris,4147 Sandhill Rd,Springfield,62702 1114,217544-7702,U,87,44,18,3
Sangamon,Non Pub Sch,51084009X,10,0,Little Flower School,Mr. Josh Ebener,900 Adlai Stevenson Dr,Springfield,62703 4219,217529-4511,P-8,99,50,13,3
Sangamon,Non Pub Sch,51084010X,6,0,Our Saviors Lutheran School,Jill Gerberding,2645 Old Jacksonville Rd,Springfield,62704 3199,217546-4531,P-8,99,50,13,3
Sangamon,Non Pub Sch,51084011Y,10,0,Sacred Heart/Griffin High School,Mrs. Kara Rapacz,1200 W Washington St,Springfield,62702 4770,217787-1595,9-12,99,50,13,3
Sangamon,Non Pub Sch,51084013X,10,0,St Agnes School,Sr. Joan Sorge,251 N Amos Ave,Springfield,62702 4796,217793-1370,P-8,99,50,13,3
Sangamon,Non Pub Sch,51084014X,10,0,St Aloysius School,Mr. Tom Weir,2125 N 21st St,Springfield,62702 1920,217544-4553,K-8,87,44,13,3
Sangamon,Non Pub Sch,51084019X,10,0,St Patrick Grade School,Ms. Lori Loveless,1800 South Grand Ave E,Springfield,62703 2733,217523-7670,P-5,96,48,13,3
Sangamon,Non Pub Sch,51084021X,6,0,Trinity Lutheran,Pamela Sausaman,515 S Macarthur Blvd,Springfield,62704 1744,217787-2323,P-8,99,50,13,3
Sangamon,Non Pub Sch,51084025X,6,0,St Johns Lutheran Grade School,Mrs. Alissa Mercier,304 E Gibson St,New Berlin,62670 4623,217488-3190,1-8,99,50,18,3
Sangamon,Non Pub Sch,51084032Z,20,0,Grace Baptist,Richard H Brady,2812 S Walnut St,Springfield,62704 5138,217522-2881,"4-7,9-10,12",99,50,13,3
Sangamon,Non Pub Sch,51084040S,19,0,Hope School,Cliff Hathaway,15 East Hazel Dell Ln,Springfield,62712 4210,217585-5122,3-12,99,50,13,3
Sangamon,Non Pub Sch,51084043Z,14,0,Calvary Academy,Donna J Squires,1730 W Jefferson St,Springfield,62702 3510,217546-9700,P-12,99,50,13,3
Sangamon,Non Pub Sch,51084049X,16,0,Montessori School House of Spfld,Nils Westholm,717 Rickard Rd,Springfield,62704 1027,217787-5505,"P,K,U",99,50,18,3
Tazewell,Non Pub Sch,53090001X,10,0,Blessed Sacrament,Mr. Michael Birdoes,233 E Greenwood St,Morton,61550 2553,309263-8442,P-8,88,44,18,3
Tazewell,Non Pub Sch,53090003X,10,0,St Patrick,Doreen M Shipman,100 Harvey St,Washington,61571 2850,309444-4345,P-8,88,44,18,3
Tazewell,Non Pub Sch,53090004X,10,0,St Joseph School,Mrs. Shannon K Rogers,300 S 6th St,Pekin,61554 4222,309347-7194,P-8,91,46,17,3
Tazewell,Non Pub Sch,53090016Z,2,0,Faith Baptist Christian School,Rev. Shawn D Haynie,1501 Howard Ct,Pekin,61554 5734,309347-6178,P-12,91,46,17,3
Tazewell,Non Pub Sch,53090017X,6,0,Good Shepherd Lutheran,Mrs. Reva Simpson,3201 Court St,Pekin,61554 6208,309347-2020,P-8,87,44,17,3
Tazewell,Non Pub Sch,53090022X,6,0,Bethel Lutheran School,John Jacob,325 E Queenwood Rd,Morton,61550 9715,309266-6592,P-8,88,44,18,3
Tazewell,Non Pub Sch,53090026Z,25,0,Christian Life Acad-133 S Highlnd,Rev. Ronald Talbot,129 S Highland St,Creve Coeur,61610 4017,309698-2273,"2,4,6-7,9-12",91,46,18,3
Tazewell,Non Pub Sch,53090030X,14,0,Judah Preparatory Academy,Ms. Donna Du Bois,PO Box 410,Mackinaw,61755 0410,309359-4673,P-6,88,44,18,3
Tazewell,Non Pub Sch,53090032Z,14,0,New Hope Christian Acacdemy,Marsha Stamper,1206 Arthur St,Pekin,61554 1722,309613-8345,"7-12,U",91,46,17,3
Tazewell,Non Pub Sch,53090033Z,2,0,Il Central Christian School,Beth Freeman,22648 Grosenbach Rd,Washington,61571 9204,309698-2000,P-12,88,44,18,3
Tazewell,Non Pub Sch,53090034Z,25,0,Tomorrows Hope Christian Acad,Donna Hall,246 Derby St,Pekin,61554 5562,309348-3813,4-12,91,46,17,3
Woodford,Non Pub Sch,53102001X,10,0,St Marys School,Mr. Jim Dansart,PO Box 860,Metamora,61548 0860,309367-2528,K-8,73,37,18,3
Woodford,Non Pub Sch,53102002Z,14,0,Countryside Private Sch,Chris Leman,775 County Rd 1700 E,Eureka,61530,309467-3535,K-12,106,53,18,3
Vermilion,Non Pub Sch,54092001Z,20,0,First Baptist Christian School,Robert Lazzell,1211 N Vermilion St,Danville,61832 3050,217442-2434,P-12,104,52,15,3
Vermilion,Non Pub Sch,54092002X,6,0,Danville Lutheran School,Mrs. Kimberly K Wright,1930 N Bowman Avenue Rd,Danville,61832 2298,217442-5036,P-8,104,52,15,3
Vermilion,Non Pub Sch,54092003Y,10,0,Notre Dame De La Salette,Fr. Michael McMahon,5065 Olivet Rd,Georgetown,61846 6154,217662-2127,8-12,104,52,15,3
Vermilion,Non Pub Sch,54092010Z,10,0,Schlarman Academy,Gail Lewis,2112 N Vermilion St,Danville,61832 1738,217442-3880,K-12,104,52,15,3
Vermilion,Non Pub Sch,54092024Z,14,0,Danville Christian Academy,Mrs. Bonnie K Pirie,428 N Walnut St,Danville,61832 4528,217442-1373,P-12,104,52,15,3
Vermilion,Non Pub Sch,54092025X,1,0,Rainbow of Hope,Ms. Susan Andrews,2201 Kickapoo Dr,Danville,61832 5382,217446-6750,P-1,104,52,15,3
Will,Non Pub Sch,56099002X,10,0,Cathedral of St Raymond School,Ms. Marjorie HIll,608 N Raynor Ave,Joliet,60435 6028,815722-6626,P-8,86,43,11,3
Will,Non Pub Sch,56099005X,10,0,Holy Family,Mr. Anthony Simone,600 Brook Forest Ave,Shorewood,60404 6002,815725-8149,P-8,97,49,11,3
Will,Non Pub Sch,56099006X,11,0,Joliet SDA School,Cynthia J Ferguson,21514 W Division St,Lockport,60441 6535,815730-0664,K-9,98,49,11,3
Will,Non Pub Sch,56099007Z,2,0,Romeoville Christian Academy,Mr. Mark Widmer,301 W Normantown Rd,Romeoville,60446 1249,815886-4850,P-12,85,43,3,3
Will,Non Pub Sch,56099012Z,14,0,Cedi,Catherine Fox,535 Regent Rd,University Park,60466 3027,708534-7941,P-12,80,40,2,3
Will,Non Pub Sch,56099013X,10,0,Providence Catholic Childrens Academy,Mrs. Laura McErlean,1800 W Lincoln Hwy,New Lenox,60451 1693,815485-7129,"P,K",37,19,11,3
Will,Non Pub Sch,56099015X,10,0,St Mary Nativity,Larry White,702 N Broadway St,Joliet,60435 6319,815722-8518,P-8,86,43,11,3
Will,Non Pub Sch,56099016X,1,0,Donnas House,Dr. Donna D Richardson,25450 S Stoney Island Ave,Crete,60417 8015,708367-1478,K-8,34,17,2,3
Will,Non Pub Sch,56099017X,27,0,St Paul the Apostle,Mrs. Corinne Alimento,130 Woodlawn Ave,Joliet,60435 6737,815725-3390,P-8,86,43,11,3
Will,Non Pub Sch,56099019X,16,0,Dr. Wolfes Montessori School,Doug Wolfe,22955 Folkestone Way,Frankfort,60423 1703,815531-7655,"P,K",80,40,1,3
Will,Non Pub Sch,56099020X,10,0,St Andrew the Apostle School,Mrs. Carol Albreski,505 Kingston Dr,Romeoville,60446 1253,815886-5953,P-8,85,43,3,3
Will,Non Pub Sch,56099021X,10,0,St Dennis,Lisa J Smith,1201 S Washington St,Lockport,60441 3569,815838-4494,P-8,85,43,3,3
Will,Non Pub Sch,56099022X,10,0,St Joseph School,Lynne Scheffler,529 Madison St,Lockport,60441 3082,815838-8173,P-8,85,43,3,3
Will,Non Pub Sch,56099023X,10,0,St Joseph,Colleen Domke,PO Box 70,Manhattan,60442 0070,815478-3951,P-8,80,40,1,3
Will,Non Pub Sch,56099024X,10,0,St Mary,Mrs. Beth A Cunningham,11409 195th St,Mokena,60448 1265,708326-9330,P-8,37,19,1,3
Will,Non Pub Sch,56099025X,10,0,St Mary Immaculate School,Mr. John Garvey,15629 S Route 59,Plainfield,60544 2695,815436-3953,P-8,97,49,11,3
Will,Non Pub Sch,56099027X,10,0,St Rose School,Linda Bland,626 S Kankakee St,Wilmington,60481 1421,815476-6220,P-8,75,38,16,3
Will,Non Pub Sch,56099028X,6,0,Zion Lutheran School,Rev. Aaron Moldenhauer,PO Box 369,Beecher,60401 0369,708946-2272,P-8,34,17,2,3
Will,Non Pub Sch,56099029X,6,0,Ill Lutheran Elem Sch,Scott Sievert,448 Cass St,Crete,60417 2942,708672-5969,P-8,29,15,2,3
Will,Non Pub Sch,56099030X,16,0,Midwest Christian Montessori Academy,Eileen K. Contos,151 E Briarcliff Rd,Bolingbrook,60440 3070,630783-8644,P-8,85,43,11,3
Will,Non Pub Sch,56099031X,10,0,St Jude School,Luanne Watson,241 W 2nd Ave,New Lenox,60451 1724,815485-2549,P-8,37,19,11,3
Will,Non Pub Sch,56099034Y,10,0,Providence Catholic High School,Rev. Richard J McGrath,1800 W Lincoln Hwy,New Lenox,60451 1693,815485-2136,9-12,37,19,11,3
Will,Non Pub Sch,56099035Y,10,0,Joliet Catholic Academy,Jeffrey Budz,1200 N Larkin Ave,Joliet,60435 3777,815741-0500,9-12,98,49,3,3
Will,Non Pub Sch,56099036Y,6,0,Illinois Lutheran High School,Joe Archer,1610 Main St,Crete,60417 3146,708672-3262,9-12,29,15,2,3
Will,Non Pub Sch,56099037X,10,0,St Jude,Sr. Cecilia J Dulik,2204 McDonough St,Joliet,60436 1842,815729-0288,P-8,86,43,11,3
Will,Non Pub Sch,56099038X,10,0,St Patrick,William W Eggebrecht,110 Willow Ave,Joliet,60436 1558,815726-2924,P-8,86,43,11,3
Will,Non Pub Sch,56099044X,10,0,St Dominic,Sr. Marie Isaac Staub,420 E Briarcliff Rd,Bolingbrook,60440 3042,630739-1633,P-8,85,43,11,3
Will,Non Pub Sch,56099047X,6,0,St Peter Lutheran School,Claudia Pautz,310 N Broadway St,Joliet,60435 7169,815722-3567,K-8,86,43,11,3
Will,Non Pub Sch,56099048X,16,0,Joliet Montessori,Mrs. Carol Andrew,1600 Root St,Crest Hill,60403 1942,815741-4180,P-8,98,49,11,3
Will,Non Pub Sch,56099053Z,2,0,Community Christian School,Mrs. Amy Mitchell,22811 S Cedar Rd,Manhattan,60442 9476,815485-2379,P-12,80,40,1,3
Will,Non Pub Sch,56099073S,19,0,UCP of Illinois Prairieland,Mrs. Susan Knaperek,311 S Reed St,Joliet,60436 2050,815744-3500,P-12,86,43,11,3
Will,Non Pub Sch,56099075S,19,0,Trinity Services Inc,Ms. Mimi Kolb,13318 W Lincoln Hwy,New Lenox,60451 9540,815463-0719,P-12,37,19,11,3
Will,Non Pub Sch,56099082Z,26,0,Lighthouse Christian Academy,Steven Mcclure,1800 S Water St,Wilmington,60481 9660,815476-7997,P-3,75,38,16,3
Will,Non Pub Sch,56099093X,26,0,Deer Creek Christian School,Mrs. Julie Wroughton,425 Exchange St,University Park,60484 2783,708672-6200,P-8,80,40,2,3
Will,Non Pub Sch,56099094X,14,0,St Pauls Christian School,Rev. Peggy Johnson,PO Box 10,Monee,60449 0010,708534-8471,P-5,29,15,2,3
Will,Non Pub Sch,56099095X,10,0,Noonan Elementary Academy,Mary E Murphy,19131 Henry Dr,Mokena,60448 8313,708479-8988,P-8,37,19,1,3
Will,Non Pub Sch,56099096X,26,0,Trinity Christian School,Mr. Jon Vugteveen,901 Shorewood Dr,Shorewood,60404 7205,815577-9310,P-8,97,49,11,3
Will,Non Pub Sch,56099098X,1,0,Triple R Child Care,Kevin Goodwin,9500 W La Porte Rd,Mokena,60448 8365,708479-4646,"P,K",37,19,1,3
Will,Non Pub Sch,56099099Z,20,0,Heritage Christian School,Dr. Milton Jones,21739 S LA Grange Rd,Frankfort,60423 7478,815464-9100,P-12,80,40,1,3
Will,Non Pub Sch,56099102X,1,0,Elite Childrens Academy,Alice S Mcnulty,23253 W Renwick Rd,Plainfield,60544 2311,815254-4911,P-2,98,49,11,3
Will,Non Pub Sch,56099104X,1,0,Kids Station Inc,Patricia Reed,9453 Enterprise Dr,Mokena,60448 8319,708479-3999,"P,K",37,19,1,3
Will,Non Pub Sch,56099109Z,26,0,Christs Academy,Sharon Meiergerd,22811 S Cedar Rd,Manhattan,60442 9476,815485-2833,P-12,80,40,1,3
Will,Non Pub Sch,56099110X,1,0,Bobbie Noonans Child Care,Ms. Paula Egan,8717 W Lincoln Hwy,Frankfort,60423 9422,815469-2627,"P,K",37,19,1,3
Will,Non Pub Sch,56099111X,1,0,Bobbie Noonans Child Care,Mrs. Lori Beasley,947 E Division St,Lockport,60441 4505,815838-2288,"P,K",85,43,3,3
Will,Non Pub Sch,56099112X,1,0,Bobbie Noonans Child Care,Ms. Ruth Tyrrell,2504 Fairway Dr,Joliet,60435 5220,815741-2627,"P,K",86,43,11,3
Will,Non Pub Sch,56099113X,1,0,Bobbie Noonans Child Care,Ms. Tara Heilmann,13230 W Cedar Creek Ct,Homer Glen,60491 6891,708301-3939,"P,K",82,41,3,3
