from_home_rcdts,from_home_school,from_serving_rcdts,from_serving_school,to_home_rcdts,to_home_school,to_home_district,to_serving_rcdts,to_serving_school,to_serving_district,student_id_no,school_year,enrollment_date,exit_date,exit_code,exit_desc
150162990252135,Clissold Elem School,150162990252135,Clissold Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,4695221,2017,11/10/16,12/15/16,20,Transfer to another public school district IN Illinois
150162990252148,Darwin Elem School,150162990252148,Darwin Elem School,041012050252080,King Elementary School,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,3725511,2017,09/06/16,06/21/17,20,Transfer to another public school district IN Illinois
150162990252908,West Park Elem Academy,150162990252908,West Park Elem Academy,041012050252080,King Elementary School,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,3863819,2017,09/06/16,03/24/17,20,Transfer to another public school district IN Illinois
150162990252223,Goudy Technology Academy,150162990252223,Goudy Technology Academy,041012050252080,King Elementary School,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,3869719,2017,01/09/17,06/21/17,20,Transfer to another public school district IN Illinois
150162990252704,Langford A Elem School,150162990252704,Langford A Elem School,041012050252080,King Elementary School,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,4254063,2017,09/06/16,01/06/17,20,Transfer to another public school district IN Illinois
150162990252908,West Park Elem Academy,150162990252908,West Park Elem Academy,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,4334557,2017,08/04/16,03/24/17,20,Transfer to another public school district IN Illinois
150162990252908,West Park Elem Academy,150162990252908,West Park Elem Academy,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,4334557,2017,08/04/16,03/24/17,20,Transfer to another public school district IN Illinois
150162990252391,Palmer Elem School,150162990252391,Palmer Elem School,041012050252080,King Elementary School,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,4652971,2017,07/01/16,03/03/17,20,Transfer to another public school district IN Illinois
150162990252704,Langford A Elem School,150162990252704,Langford A Elem School,041012050252080,King Elementary School,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,4658939,2017,09/06/16,01/06/17,20,Transfer to another public school district IN Illinois
150162990252355,Monroe Elem School,150162990252355,Monroe Elem School,041012050252080,King Elementary School,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,4664915,2017,09/27/16,04/24/17,20,Transfer to another public school district IN Illinois
150162990252185,Edwards Elem School,150162990252185,Edwards Elem School,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,3497744,2017,01/11/17,05/24/17,20,Transfer to another public school district IN Illinois
150162990252185,Edwards Elem School,150162990252185,Edwards Elem School,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,3579815,2017,01/11/17,05/24/17,20,Transfer to another public school district IN Illinois
150162990252462,Spencer Technology Acad Elem Sch,150162990252462,Spencer Technology Acad Elem Sch,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,3596863,2017,09/06/16,10/07/16,20,Transfer to another public school district IN Illinois
15016299025208C,LEARN Charter Schools,15016299025208C,LEARN Charter Schools,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,3597235,2017,08/08/16,03/04/17,20,Transfer to another public school district IN Illinois
150162990252173,Dubois Elem School,150162990252173,Dubois Elem School,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4088434,2017,10/25/16,05/12/17,20,Transfer to another public school district IN Illinois
150162990252185,Edwards Elem School,150162990252185,Edwards Elem School,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4258052,2017,01/11/17,05/24/17,20,Transfer to another public school district IN Illinois
150162990252090,Bradwell Comm Arts & Sci Elem Sch,150162990252090,Bradwell Comm Arts & Sci Elem Sch,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4464777,2017,09/06/16,11/03/16,20,Transfer to another public school district IN Illinois
150162990252462,Spencer Technology Acad Elem Sch,150162990252462,Spencer Technology Acad Elem Sch,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4481403,2017,09/06/16,09/30/16,20,Transfer to another public school district IN Illinois
15016299025208C,LEARN Charter Schools,15016299025208C,LEARN Charter Schools,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4481582,2017,08/09/16,03/04/17,20,Transfer to another public school district IN Illinois
150162990252090,Bradwell Comm Arts & Sci Elem Sch,150162990252090,Bradwell Comm Arts & Sci Elem Sch,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4485918,2017,09/06/16,11/03/16,20,Transfer to another public school district IN Illinois
150162990252090,Bradwell Comm Arts & Sci Elem Sch,150162990252090,Bradwell Comm Arts & Sci Elem Sch,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4485933,2017,09/06/16,11/03/16,20,Transfer to another public school district IN Illinois
150162990252223,Goudy Technology Academy,150162990252223,Goudy Technology Academy,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4657001,2017,08/29/16,06/02/17,20,Transfer to another public school district IN Illinois
150162990252223,Goudy Technology Academy,150162990252223,Goudy Technology Academy,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,4829302,2017,08/30/16,06/02/17,20,Transfer to another public school district IN Illinois
150162990252400,Penn Elem School,150162990252400,Penn Elem School,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252084,Lewis Lemon Elementary,Rockford SD 205,3358507,2017,09/06/16,09/06/16,20,Transfer to another public school district IN Illinois
150162990252118,Cameron Elem School,150162990252118,Cameron Elem School,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252084,Lewis Lemon Elementary,Rockford SD 205,4079185,2017,09/06/16,06/21/17,20,Transfer to another public school district IN Illinois
150162990252118,Cameron Elem School,150162990252118,Cameron Elem School,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252084,Lewis Lemon Elementary,Rockford SD 205,4145398,2017,09/06/16,06/21/17,20,Transfer to another public school district IN Illinois
150162990252118,Cameron Elem School,150162990252118,Cameron Elem School,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252084,Lewis Lemon Elementary,Rockford SD 205,4146510,2017,08/30/16,02/28/17,20,Transfer to another public school district IN Illinois
150162990252775,Joplin Elem School,150162990252775,Joplin Elem School,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252084,Lewis Lemon Elementary,Rockford SD 205,4252446,2017,09/06/16,06/02/17,20,Transfer to another public school district IN Illinois
150162990252775,Joplin Elem School,150162990252775,Joplin Elem School,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252084,Lewis Lemon Elementary,Rockford SD 205,4311741,2017,09/06/16,06/02/17,20,Transfer to another public school district IN Illinois
150162990252095,Bridge Elem School,150162990252095,Bridge Elem School,041012050252084,Lewis Lemon Elementary,Rockford SD 205,041012050252084,Lewis Lemon Elementary,Rockford SD 205,4485079,2017,09/06/16,06/21/17,20,Transfer to another public school district IN Illinois
150162990252908,West Park Elem Academy,150162990252908,West Park Elem Academy,041012050252043,McIntosh Elementary,Rockford SD 205,041012050252043,McIntosh Elementary,Rockford SD 205,3837291,2017,09/06/16,02/24/17,20,Transfer to another public school district IN Illinois
150162990252187,Ellington Elem School,150162990252187,Ellington Elem School,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,3342952,2017,09/06/16,03/29/17,20,Transfer to another public school district IN Illinois
150162990252525,Young Elem School,150162990252525,Young Elem School,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,3596639,2017,09/06/16,09/23/16,20,Transfer to another public school district IN Illinois
150162990252147,Crown Elem Comm Acd Fine Arts Ctr,150162990252147,Crown Elem Comm Acd Fine Arts Ctr,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,3856933,2017,09/06/16,02/26/17,20,Transfer to another public school district IN Illinois
150162990252525,Young Elem School,150162990252525,Young Elem School,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,4296040,2017,09/06/16,09/23/16,20,Transfer to another public school district IN Illinois
150162990252459,Smyser Elem School,150162990252459,Smyser Elem School,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,4343136,2017,01/24/17,02/24/17,20,Transfer to another public school district IN Illinois
150162990252459,Smyser Elem School,150162990252459,Smyser Elem School,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,4343137,2017,01/24/17,02/24/17,20,Transfer to another public school district IN Illinois
150162990252459,Smyser Elem School,150162990252459,Smyser Elem School,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,4343139,2017,01/24/17,02/24/17,20,Transfer to another public school district IN Illinois
150162990252459,Smyser Elem School,150162990252459,Smyser Elem School,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,4401512,2017,01/24/17,02/24/17,20,Transfer to another public school district IN Illinois
150162990252459,Smyser Elem School,150162990252459,Smyser Elem School,041012050252063,R K Welsh Elem School,Rockford SD 205,041012050252063,R K Welsh Elem School,Rockford SD 205,4720386,2017,01/31/17,02/24/17,20,Transfer to another public school district IN Illinois
150162990252400,Penn Elem School,150162990252400,Penn Elem School,041012050250003,Guilford High School,Rockford SD 205,040000000009201,Reg'l Learning Center Star Winn,,2854097,2017,09/09/16,10/18/16,20,Transfer to another public school district IN Illinois
150162990252381,Oglesby Elem School,150162990252381,Oglesby Elem School,041012050252051,Riverdahl Elem School,Rockford SD 205,041012050252051,Riverdahl Elem School,Rockford SD 205,3353561,2017,09/08/16,01/21/17,20,Transfer to another public school district IN Illinois
150162990252465,Stevenson Elem School,150162990252465,Stevenson Elem School,041012050252051,Riverdahl Elem School,Rockford SD 205,041012050252051,Riverdahl Elem School,Rockford SD 205,3561712,2017,09/28/16,06/21/17,20,Transfer to another public school district IN Illinois
150162990252405,Pirie Elem Fine Arts & Academic C,150162990252405,Pirie Elem Fine Arts & Academic C,041012050252051,Riverdahl Elem School,Rockford SD 205,041012050252051,Riverdahl Elem School,Rockford SD 205,3871327,2017,09/06/16,10/11/16,20,Transfer to another public school district IN Illinois
150162990252120,Carnegie Elem School,150162990252120,Carnegie Elem School,041012050252051,Riverdahl Elem School,Rockford SD 205,041012050252051,Riverdahl Elem School,Rockford SD 205,3873968,2017,09/06/16,10/13/16,20,Transfer to another public school district IN Illinois
150162990252465,Stevenson Elem School,150162990252465,Stevenson Elem School,041012050252051,Riverdahl Elem School,Rockford SD 205,041012050252051,Riverdahl Elem School,Rockford SD 205,4010154,2017,09/28/16,06/21/17,20,Transfer to another public school district IN Illinois
150162990252465,Stevenson Elem School,150162990252465,Stevenson Elem School,041012050252051,Riverdahl Elem School,Rockford SD 205,041012050252051,Riverdahl Elem School,Rockford SD 205,4098571,2017,09/28/16,03/11/17,20,Transfer to another public school district IN Illinois
150162990250034,Phillips Academy High School,150162990250034,Phillips Academy High School,041012050250002,Rockford East High School,Rockford SD 205,041012050250002,Rockford East High School,Rockford SD 205,1529006,2017,09/07/16,09/20/16,20,Transfer to another public school district IN Illinois
150162990250043,Taft High School,150162990250043,Taft High School,041012050250002,Rockford East High School,Rockford SD 205,041012050250002,Rockford East High School,Rockford SD 205,1533439,2017,07/01/16,09/05/16,20,Transfer to another public school district IN Illinois
